source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,source_code_description_original
40304264,40304264,TUSS,"Fibrinogen, functional test, assay",2009-02-13,,,4094436,SNOMED,250346004,Measurement,0.7606104612350464,"Fibrinogênio, teste funcional, dosagem"
40304272,40304272,TUSS,"Filaria, research",2009-02-13,,,4064910,SNOMED,171146004,Measurement,0.5796099603176117,"Filária, pesquisa"
40304280,40304280,TUSS,"ABO Group, reverse classification - determination",2009-02-13,,,4238568,SNOMED,91315004,Measurement,0.5206438302993774,"Grupo ABO, classificação reversa - determinação"
40304299,40304299,TUSS,ABO blood group and Rh factor (includes Du) - determination,2009-02-13,,,4217917,SNOMED,81228005,Measurement,0.6349174678325653,"Grupo sanguíneo ABO, e fator Rho (inclui Du) - determinação"
40304302,40304302,TUSS,Ham test (acid hemolysis),2009-02-13,,,4016245,SNOMED,104149001,Measurement,0.8446492403745651,"Ham, teste de (hemólise ácida)"
40304310,40304310,TUSS,"Heinz, corpuscles, research",2009-02-13,,,4216466,SNOMED,395156001,Measurement,0.6071016490459442,"Heinz, corpúsculos, pesquisa"
40304329,40304329,TUSS,"Fetal red blood cells, research",2009-02-13,,,40765009,LOINC,62248-0,Measurement,0.5302917659282684,"Hemácias fetais, pesquisa"
40304337,40304337,TUSS,Hematocrit determination,2009-02-13,,,4151358,SNOMED,28317006,Measurement,0.9999999999990734,"Hematócrito, determinação do"
40304345,40304345,TUSS,"Hemoglobin, measurement",2009-02-13,,,4199033,SNOMED,313995005,Measurement,0.8267460614442825,"Hemoglobina, dosagem"
40304353,40304353,TUSS,Hemoglobin (electrophoresis) - screening and/or quantification,2009-02-13,,,3006949,LOINC,32017-6,Measurement,0.5754277110099792,Hemoglobina (eletroforese) - pesquisa e/ou dosagem
40304361,40304361,TUSS,"Complete blood count with platelet count or fractions (erythrogram, leucogram, platelets)",2009-02-13,,,4132152,SNOMED,26604007,Measurement,0.4737352728843689,"Hemograma com contagem de plaquetas ou frações (eritrograma, leucograma, plaquetas)"
40304370,40304370,TUSS,Erythrocyte Sedimentation Rate (ESR) - detection and/or measurement,2009-02-13,,,4212065,SNOMED,416838001,Measurement,0.559587150812149,"Hemossedimentação, (VHS) - pesquisa e/ou dosagem"
40304388,40304388,TUSS,"Hemosiderin (siderocytes), blood or urine - detection and/or quantification",2009-02-13,,,4097903,SNOMED,252301006,Measurement,0.5551684498786926,"Hemossiderina (siderócitos), sangue ou urina - pesquisa e/ou dosagem"
40304396,40304396,TUSS,"Heparin, dosage",2009-02-13,,,3023095,LOINC,4273-9,Measurement,0.6820692718029022,"Heparina, dosagem"
40304400,40304400,TUSS,TPA Inhibitor (PAI) - research and/or assay,2009-02-13,,,43055492,LOINC,72658-8,Measurement,0.09434425830841064,Inibidor do TPA (PAI) - pesquisa e/ou dosagem
40304418,40304418,TUSS,"Leukocytes, count",2009-02-13,,,37394163,SNOMED,1027691000000105,Measurement,0.691620409488678,"Leucócitos, contagem"
40304434,40304434,TUSS,"Methemoglobin, determination of",2009-02-13,,,40481360,SNOMED,441965001,Measurement,0.6815019845962524,"Meta-hemoglobina, determinação da"
40304450,40304450,TUSS,"Platelets, aggregation test (by aggregating agent), each",2009-02-13,,,4055338,SNOMED,19739004,Measurement,0.6478485763072968,"Plaquetas, teste de agregação (por agente agregante), cada"
40304469,40304469,TUSS,"Plasminogen, assay",2009-02-13,,,4238994,SNOMED,57399005,Measurement,0.829815536737442,"Plasminogênio, dosagem"
40304477,40304477,TUSS,"Plasmodium, research",2009-02-13,,,4145594,SNOMED,34706006,Observation,0.5532291233539581,"Plasmódio, pesquisa"
40304485,40304485,TUSS,"Bone marrow, aspiration for myelogram or microbiological",2009-02-13,,,4174208,SNOMED,49401003,Procedure,0.668872594833374,"Medula óssea, aspiração para mielograma ou microbiológico"
40304493,40304493,TUSS,"Fibrin degradation products, qualitative - detection and/or quantification",2009-02-13,,,4080979,SNOMED,182795002,Measurement,0.5869393348693848,"Produtos de degradação da fibrina, qualitativo - pesquisa e/ou dosagem"
40304507,40304507,TUSS,Protein C - research and/or measurement,2009-02-13,,,44810875,SNOMED,889691000000106,Measurement,0.5532520711421967,Proteína C - pesquisa e/ou dosagem
40304515,40304515,TUSS,"Protein S, functional test",2009-02-13,,,4315019,SNOMED,86908003,Measurement,0.8796933442354202,"Proteína S, teste funcional"
40304523,40304523,TUSS,Free erythrocyte protoporphyrin - zinc - detection and/or measurement,2009-02-13,,,44810453,SNOMED,897791000000106,Measurement,0.5694150924682617,Protoporfirina eritrocitária livre - zinco - pesquisa e/ou dosagem
40304531,40304531,TUSS,Loop test,2009-02-13,,,1621173,LOINC,LA32148-1,Meas Value,0.6327153742313385,Prova do laço
40304540,40304540,TUSS,Globular resistance curve,2009-02-13,,,4089490,SNOMED,251271006,Measurement,0.6090934872627258,"Resistência globular, curva de"
40304558,40304558,TUSS,"Reticulocytes, count",2009-02-13,,,4263581,SNOMED,45995003,Measurement,0.7683160603046417,"Reticulócitos, contagem"
40304566,40304566,TUSS,Clot retraction - research,2009-02-13,,,4033144,SNOMED,10956008,Measurement,0.535226583480835,Retração do coágulo - pesquisa
40304574,40304574,TUSS,"Ristocetin, cofactor, functional test, dosage",2009-02-13,,,4040827,SNOMED,16466004,Observation,0.514666736125946,"Ristocetina, co-fator, teste funcional, dosagem"
40304582,40304582,TUSS,Coagulation time - determination,2009-02-13,,,4132857,SNOMED,127791007,Measurement,0.8135380744934082,Tempo de coagulação - determinação
40304590,40304590,TUSS,Prothrombin time - determination,2009-02-13,,,4213658,SNOMED,415184000,Measurement,0.7226113080978394,Tempo de protrombina - determinação
40304604,40304604,TUSS,Reptilase time - determination,2009-02-13,,,3005308,LOINC,6683-7,Measurement,0.7353412508964539,Tempo de reptilase - determinação
40304612,40304612,TUSS,IVY bleeding time determination,2009-02-13,,,4059180,SNOMED,16132001,Measurement,0.6876902282238007,Tempo de sangramento de IVY - deteminação
40304620,40304620,TUSS,Thrombin time - determination,2009-02-13,,,3036489,LOINC,3243-3,Measurement,0.733311265707016,Tempo de trombina - determinação
40304639,40304639,TUSS,Activated partial thromboplastin time - determination,2009-02-13,,,44809202,SNOMED,852511000000103,Measurement,0.8447959125041962,Tempo de tromboplastina parcial ativada - determinação
40304647,40304647,TUSS,"Trypanosoma, research",2009-02-13,,,4044794,SNOMED,122139008,Measurement,0.6277927458286285,"Tripanossoma, pesquisa"
40304655,40304655,TUSS,Thromboelastogram - assay and/or determination,2009-02-13,,,4206625,SNOMED,56027003,Measurement,0.4990534782409668,Tromboelastograma  - pesquisa e/ou dosagem
40304663,40304663,TUSS,"Alpha-2-antiplasmin, functional test",2009-02-13,,,4133314,SNOMED,127793005,Measurement,0.752884566783905,"Alfa-2antiplasmina, teste funcional"
40304671,40304671,TUSS,"Antimyeloperoxidase antibody, MPO - detection and/or quantification",2009-02-13,,,4012852,SNOMED,103178007,Observation,0.7119195461273193,"Anticorpo antimieloperoxidase, MPO - pesquisa e/ou dosagem"
40304680,40304680,TUSS,Factor VII - investigation and/or measurement,2009-02-13,,,44807773,SNOMED,854481000000104,Measurement,0.5702435672283173,Fator VII - pesquisa e/ou dosagem
40304698,40304698,TUSS,"Factor XIII, assay, functional test",2009-02-13,,,4194632,SNOMED,67738001,Measurement,0.7321866154670715,"Fator XIII, dosagem, teste funcional"
40304701,40304701,TUSS,Immunophenotyping for minimal residual disease (*),2009-02-13,,,4214425,SNOMED,414466002,Measurement,0.45747244358062744,Imunofenotipagem para doença residual mínima (*)
40304710,40304710,TUSS,Immunophenotyping for paroxysmal nocturnal hemoglobinuria (*),2009-02-13,,,44813791,SNOMED,840531000000105,Measurement,0.6343508660793304,Imunofenotipagem para hemoglobinúria paroxistica noturna (*)
40304728,40304728,TUSS,Immunophenotyping for acute leukemias or myelodysplastic syndrome (*),2009-02-13,,,3966204,LOINC,101119-6,Measurement,0.48428797721862793,Imunofenotipagem para leucemias agudas ou sindrome mielodisplásica (*)
40304736,40304736,TUSS,Immunophenotyping for non-Hodgkin lymphoma / chronic lymphoproliferative syndrome (*),2009-02-13,,,40758359,LOINC,55230-7,Measurement,0.4509108066558838,Imunofenotipagem para linfoma não hodgkin / sindrome linfoproliferativa crônica (*)
40304744,40304744,TUSS,Immunophenotyping for immune profile (*),2009-02-13,,,4214425,SNOMED,414466002,Measurement,0.6813645958900452,Imunofenotipagem para perfil imune (*)
40304752,40304752,TUSS,"Factor IX, inhibitor assay",2009-02-13,,,4077858,SNOMED,24643008,Measurement,0.8882334679365158,"Fator IX, dosagem do inibidor"
40304760,40304760,TUSS,"Inhibitor of hemostasis factors, screening",2009-02-13,,,42536093,SNOMED,734687004,Observation,0.6440741419792175,"Inibidor dos fatores da hemostasia, triagem"
40304779,40304779,TUSS,"Fibrin degradation products, quantitative - investigation and/or measurement",2009-02-13,,,4080979,SNOMED,182795002,Measurement,0.5718193054199219,"Produtos de degradação da fibrina, quantitativo - pesquisa e/ou dosagem"
40304787,40304787,TUSS,"Free Protein S, assay",2009-02-13,,,4274809,SNOMED,6491004,Measurement,0.8901954963803291,"Proteína S livre, dosagem"
40304809,40304809,TUSS,Prothrombin consumption - detection and/or quantification,2009-02-13,,,37393615,SNOMED,1019341000000107,Measurement,0.6302263736724854,Consumo de protrombina - pesquisa e/ou dosagem
40304817,40304817,TUSS,"Erythrocyte enzymes, screening for deficiency",2009-02-13,,,4038342,SNOMED,118144006,Measurement,0.6805731952190399,"Enzimas eritrocitárias, rastreio para deficiência"
40304825,40304825,TUSS,Splenogram (cytology),2009-02-13,,,4167356,SNOMED,48138001,Procedure,0.6628777980804443,Esplenograma (citologia)
40304833,40304833,TUSS,Hemoglobin instability at 37°C - investigation and/or assay,2009-02-13,,,4018326,SNOMED,104720004,Measurement,0.41354018449783325,Hemoglobina instabilidade a 37 graus C - pesquisa e/ou dosagem
40304841,40304841,TUSS,"Hemoglobin, solubility (HbS and HbD) - screening and/or measurement",2009-02-13,,,4004882,SNOMED,121099005,Measurement,0.6165278553962708,"Hemoglobina, solubilidade (HbS e HbD) - pesquisa e/ou dosagem"
40304850,40304850,TUSS,"Hemoglobinopathy - screening (Hb electrophoresis, fetal hemoglobin, reticulocytes, H bodies, RBC sickling test, osmotic resistance, thermal stability)",2009-02-13,,,4194396,SNOMED,395059005,Measurement,0.5716224908828735,"Hemoglobinopatia - triagem (El.HB., hemoglob. fetal. reticulócitos, corpos de H, T. falcização hemácias, resist. osmótica, termo estabilidade)"
40304868,40304868,TUSS,Streptozyme - Detection and/or Assay,2009-02-13,,,3038220,LOINC,2970-2,Measurement,0.35993140935897827,Estreptozima - pesquisa e/ou dosagem
40304876,40304876,TUSS,"Sulfohemoglobin, determination of",2009-02-13,,,4020689,SNOMED,104953000,Measurement,0.6122542321681976,"Sulfo-hemoglobina, determinação da"
40304884,40304884,TUSS,Indirect Coombs,2009-02-13,,,4055434,SNOMED,16742006,Measurement,0.8122381120920181,Coombs indireto
40304892,40304892,TUSS,Myelogram,2009-02-13,,,4280591,SNOMED,367401004,Procedure,0.9999999999983106,Mielograma
40304906,40304906,TUSS,D-dimer - detection and/or assay,2009-02-13,,,4322628,SNOMED,70648006,Measurement,0.6433014869689941,Dímero D - pesquisa e/ou dosagem
40304914,40304914,TUSS,Bleeding time (Duke) - determination,2009-02-13,,,4097248,SNOMED,26769008,Measurement,0.659256249666214,Tempo de sangramento (Duke) - determinação
40304922,40304922,TUSS,"Coagulogram (Bleeding Time, Clotting Time, Tourniquet Test, Clot Retraction, Platelet Count, Prothrombin Time, Activated Partial Thromboplastin Time) - screening and/or assay",2009-02-13,,,3011893,LOINC,5942-8,Measurement,0.4174971580505371,"Coagulograma (TS, TC, prova do laço, retração do coágulo, contagem de plaquetas, tempo de protombina, tempo de tromboplastina, parcial ativado) - pesquisa e/ou dosagem"
40304930,40304930,TUSS,"Spleen, aspirate smear examination",2009-02-13,,,4039896,SNOMED,117612008,Measurement,0.535749077796936,"Baço, exame de esfregaço de aspirado"
40304949,40304949,TUSS,"Lymph node, aspirate smear examination",2009-02-13,,,4111540,SNOMED,284427004,Procedure,0.7114461064338684,"Linfonodo, exame de esfregaço de aspirado"
40304957,40304957,TUSS,Adenogram (includes complete blood count),2009-02-13,,,4132152,SNOMED,26604007,Measurement,0.5181616544723511,Adenograma (inclui hemograma)
40304965,40304965,TUSS,"Alpha-1 antitrypsin, phenotyping",2009-02-13,,,4228200,SNOMED,88884005,Measurement,0.9140409082174301,"Alfa 1 anti tripsina, fenotipagem"
40304973,40304973,TUSS,Alpha thalassemia molecular blood test,2009-02-13,,,4147940,SNOMED,268468007,Measurement,0.5578445792198181,Alfa talassemia anal molecular sangue
40304981,40304981,TUSS,Platelet Function Analyzer PFA-100,2009-02-13,,,45764485,SNOMED,701179002,Device,0.25982165336608887,Analisador da função plaquetaria PFA-100
40305015,40305015,TUSS,"1,25-dihydroxyvitamin D - research and/or assay",2009-02-13,,,37170897,SNOMED,30351000237105,Measurement,0.5398534536361694,"1,25-dihidroxi vitamina D - pesquisa e/ou dosagem"
40305040,40305040,TUSS,17-Ketosteroids (17-KGS) - research and/or assay,2009-02-13,,,3048860,LOINC,47978-2,Measurement,0.4397331476211548,17-cetogênicos (17-CGS) - pesquisa e/ou dosagem
40305058,40305058,TUSS,17-ketosteroids chromatography - detection and/or assay,2009-02-13,,,4324980,SNOMED,71413001,Measurement,0.5534583926200867,17-cetogênicos cromatografia - pesquisa e/ou dosagem
40305066,40305066,TUSS,17-ketosteroids (17-KTS) - chromatography - detection and/or quantification,2009-02-13,,,4324980,SNOMED,71413001,Measurement,0.5353786647319794,17-cetosteróides (17-CTS) - cromatografia - pesquisa e/ou dosagem
40305074,40305074,TUSS,17-ketosteroids alpha/beta ratio - investigation and/or measurement,2009-02-13,,,4018340,SNOMED,104765008,Measurement,0.5682974457740784,17-cetosteróides relação alfa/beta - pesquisa e/ou dosagem
40305082,40305082,TUSS,Total 17-ketosteroids (17-KS) - detection and/or quantification,2009-02-13,,,4017199,SNOMED,104766009,Measurement,0.6636544466018677,17-cetosteróides totais (17-CTS) - pesquisa e/ou dosagem
40305090,40305090,TUSS,17-hydroxypregnenolone - testing and/or assay,2009-02-13,,,4014777,SNOMED,104447005,Measurement,0.5752940475940704,17-hidroxipregnenolona - pesquisa e/ou dosagem
40305112,40305112,TUSS,"5-hydroxyindoleacetic acid, urine levels",2009-02-13,,,4219762,SNOMED,82552000,Measurement,0.7875069677829742,"Ácido 5 hidróxi indol acético, dosagem na urina"
40305120,40305120,TUSS,Homovanillic acid - testing and/or measurement,2009-02-13,,,4281996,SNOMED,67274009,Measurement,0.7400749921798706,Ácido homo vanílico - pesquisa e/ou dosagem
40305163,40305163,TUSS,Cyclic AMP - research and/or assay,2009-02-13,,,42903815,RxNorm,1314330,Drug,0.39853376150131226,AMP cíclico - pesquisa e/ou dosagem
40305210,40305210,TUSS,Free Cortisol - detection and/or measurement,2009-02-13,,,4017631,SNOMED,104605002,Measurement,0.678287535905838,Cortisol livre - pesquisa e/ou dosagem
40305228,40305228,TUSS,Glycemic curve (6 measurements) - testing and/or measurement,2009-02-13,,,4018315,SNOMED,104686004,Measurement,0.48479151725769043,Curva glicêmica (6 dosagens) - pesquisa e/ou dosagem
40305236,40305236,TUSS,Insulin curve (6 measurements) - investigation and/or assay,2009-02-13,,,3030984,LOINC,50506-5,Measurement,0.4180973768234253,Curva insulínica  (6 dosagens) - pesquisa e/ou dosagem
40305279,40305279,TUSS,Progesterone or estrogen receptor assay,2009-02-13,,,4307360,SNOMED,83302001,Measurement,0.7645389437675476,Dosagem de receptor de progesterona ou de estrogênio
40305287,40305287,TUSS,Angiotensin-converting enzyme (ACE) - research and/or measurement,2009-02-13,,,4234494,SNOMED,40743001,Measurement,0.5364591181278229,Enzima conversora da angiotensina (ECA) - pesquisa e/ou dosagem
40305295,40305295,TUSS,Erythropoietin - detection and/or quantification,2009-02-13,,,4185265,SNOMED,43979001,Measurement,0.4456551671028137,Eritropoietina - pesquisa e/ou dosagem
40305341,40305341,TUSS,Glutamic acid decarboxylase antibody - detection and/or measurement,2009-02-13,,,4310476,SNOMED,391548002,Measurement,0.7622062861919403,Gad-Ab-antidescarboxilase do ácido - pesquisa e/ou dosagem
40305368,40305368,TUSS,"Glucagon, dosage",2009-02-13,,,3052197,LOINC,47209-2,Measurement,0.8101290166378021,"Glucagon, dosagem"
40305384,40305384,TUSS,Antidiuretic hormone (vasopressin) - research and/or assay,2009-02-13,,,1507835,RxNorm,11149,Drug,0.4159008264541626,Hormônio antidiurético (vasopressina) - pesquisa e/ou dosagem
40305406,40305406,TUSS,IGF BP3 (Insulin-like growth factor binding protein) - research and/or assay,2009-02-13,,,3027370,LOINC,2483-6,Measurement,0.42999541759490967,"IGF BP3 (proteína ligadora dos fatores de crescimento ""insulin-like"") - pesquisa e/ou dosagem"
40305422,40305422,TUSS,Leptin - testing and/or measurement,2009-02-13,,,4039384,SNOMED,117694008,Measurement,0.6771298348903656,Leptina - pesquisa e/ou dosagem
40305449,40305449,TUSS,N-telopeptide - detection and/or measurement,2009-02-13,,,4008117,SNOMED,121756009,Measurement,0.5398795902729034,N-telopeptídeo - pesquisa e/ou dosagem
40305465,40305465,TUSS,Parathormone (PTH) or fraction (each) - detection and/or measurement,2009-02-13,,,4141751,SNOMED,3352000,Measurement,0.47729164361953735,Paratormônio - PTH ou fração (cada) - pesquisa e/ou dosagem
40305490,40305490,TUSS,Pyridinoline - detection and/or measurement,2009-02-13,,,4005522,SNOMED,121851006,Measurement,0.608027845621109,Piridinolina - pesquisa e/ou dosagem
40305503,40305503,TUSS,Pregnanediol - research and/or assay,2009-02-13,,,4152143,SNOMED,28268006,Observation,0.38760894536972046,Pregnandiol - pesquisa e/ou dosagem
40305511,40305511,TUSS,Pregnanetriol - Research and/or Measurement,2009-02-13,,,4243771,SNOMED,3794000,Measurement,0.5230892300605774,Pregnantriol - pesquisa e/ou dosagem
40305546,40305546,TUSS,"LH-Rh test, FSH dosage without medication provided (each)",2009-02-13,,,4091427,SNOMED,252200005,Measurement,0.38004201650619507,"Prova do LH-Rh, dosagem do FSH sem fornecimento de medicamento (cada)"
40305554,40305554,TUSS,"LH-Rh test, LH measurement without medication administration (each)",2009-02-13,,,4091427,SNOMED,252200005,Measurement,0.4538400173187256,"Prova do LH-Rh, dosagem do LH sem fornecimento de medicamento (cada)"
40305562,40305562,TUSS,"TRH-HPR Test, HPR dosage without material supply (each)",2009-02-13,,,4020690,SNOMED,104968004,Measurement,0.3051779270172119,"Prova do TRH-HPR, dosagem do HPR sem fornecimento do material (cada)"
40305570,40305570,TUSS,"TRH-TSH test, TSH measurement without material supply (each)",2009-02-13,,,4091582,SNOMED,252219000,Measurement,0.45105618238449097,"Prova do TRH-TSH, dosagem do TSH sem fornecimento do material (cada)"
40305589,40305589,TUSS,"Test for diabetes insipidus (water deprivation, 3% NaCl, vasopressin)",2009-02-13,,,1002303,LOINC,94128-6,Measurement,0.4986459016799927,Prova para diabete insípido (restrição hídrica  NaCL 3% vasopressina)
40305597,40305597,TUSS,Total estrogens (phenolic steroids) - qualitative and/or quantitative determination,2009-02-13,,,40478884,SNOMED,444265006,Measurement,0.4586018919944763,Estrogênios totais (fenolesteróides) - pesquisa e/ou dosagem
40305600,40305600,TUSS,Protein-bound iodine (PBI) - investigation and/or measurement,2009-02-13,,,4013237,SNOMED,166343000,Measurement,0.6647601127624512,Iodo protéico (PBI) - pesquisa e/ou dosagem
40305619,40305619,TUSS,Placental lactogenic hormone - research and/or measurement,2009-02-13,,,4134553,SNOMED,398103004,Measurement,0.514784187078476,Lactogênico placentário hormônio - pesquisa e/ou dosagem
40305627,40305627,TUSS,"Thyroid function tests (T3, T4, indices, and TSH)",2009-02-13,,,4190803,SNOMED,390780008,Measurement,0.6141086220741272,"Provas de função tireoideana (T3, T4, índices e TSH)"
40305635,40305635,TUSS,Human Chorionic Somatomammotropin (HCS or PHL) - detection and/or assay,2009-02-13,,,1563600,RxNorm,4986,Drug,0.44111716747283936,Somatotrófico coriônico (HCS ou PHL) - pesquisa e/ou dosagem
40305740,40305740,TUSS,11-deoxycorticosterone - assay and/or measurement,2009-02-13,,,4017632,SNOMED,104607005,Measurement,0.7830275297164917,11-desoxicorticosterona - pesquisa e/ou dosagem
40305759,40305759,TUSS,Qualitative Human Chorionic Gonadotropin (HCG-Beta-HCG) test,2009-02-13,,,44789311,SNOMED,195311000000100,Measurement,0.6259944438934326,Hormônio gonodotrofico corionico qualitativo (HCG-Beta-HCG) - pesquisa
40305767,40305767,TUSS,Quantitative chorionic gonadotropin (HCG-Beta-HCG) - assay,2009-02-13,,,4296540,SNOMED,386558001,Measurement,0.5515275001525879,Hormônio gonodotrofico corionico quantitativo (HCG-Beta-HCG) - dosagem
40305775,40305775,TUSS,Macroprolactin - detection and/or measurement,2009-02-13,,,44789223,SNOMED,194871000000100,Measurement,0.7624209821224213,Macroprolactina - pesquisa e/ou dosagem
40305783,40305783,TUSS,17-hydroxycorticosteroids (17-OHS) - detection and/or measurement,2009-02-13,,,4017774,SNOMED,104739009,Measurement,0.6574750244617462,17-hidroxicorticosteróides (17-OHS) - pesquisa e/ou dosagem
40306011,40306011,TUSS,"Adenovirus, IgG - detection and/or quantification",2009-02-13,,,3040912,LOINC,40977-1,Measurement,0.6953217387199402,"Adenovírus, IgG - pesquisa e/ou dosagem"
40306020,40306020,TUSS,"Adenovirus, IgM - detection and/or quantification",2009-02-13,,,40758290,LOINC,55160-6,Measurement,0.6337794363498688,"Adenovírus, IgM - pesquisa e/ou dosagem"
40306046,40306046,TUSS,Anticandida - IgG and IgM (each) - detection and/or measurement,2009-02-13,,,4221099,SNOMED,399784008,Measurement,0.4531155824661255,Anticandida - IgG e IgM (cada) - pesquisa e/ou dosagem
40306054,40306054,TUSS,Anti-actin - detection and/or quantification,2009-02-13,,,4017914,SNOMED,104274009,Measurement,0.4633467197418213,Anti-actina - pesquisa e/ou dosagem
40306062,40306062,TUSS,Anti-DNA - detection and/or quantification,2009-02-13,,,4197917,SNOMED,7992005,Measurement,0.5845405459403992,Anti-DNA - pesquisa e/ou dosagem
40306070,40306070,TUSS,Anti-JO1 - detection and/or measurement,2009-02-13,,,4144232,SNOMED,33732007,Measurement,0.6378673613071442,Anti-JO1 - pesquisa e/ou dosagem
40306089,40306089,TUSS,Anti-LA/SSB - detection and/or measurement,2009-02-13,,,4183300,SNOMED,43388004,Measurement,0.414459228515625,Anti-LA/SSB - pesquisa e/ou dosagem
40306097,40306097,TUSS,Anti-LKM-1 - testing and/or measurement,2009-02-13,,,4183300,SNOMED,43388004,Measurement,0.4416312575340271,Anti-LKM-1 - pesquisa e/ou dosagem
40306100,40306100,TUSS,Anti-RNP - detection and/or assay,2009-02-13,,,4014131,SNOMED,166008006,Measurement,0.5960680842399597,Anti-RNP - pesquisa e/ou dosagem
40306119,40306119,TUSS,Anti-Ro/SSA - detection and/or quantification,2009-02-13,,,4241825,SNOMED,59260005,Measurement,0.4549521207809448,Anti-Ro/SSA - pesquisa e/ou dosagem
40306127,40306127,TUSS,Anti-Sm - detection and/or measurement,2009-02-13,,,4183300,SNOMED,43388004,Measurement,0.5642509460449219,Anti-Sm - pesquisa e/ou dosagem
40306135,40306135,TUSS,Anticardiolipin - IgA - detection and/or quantification,2009-02-13,,,45769011,SNOMED,707568006,Observation,0.5965478420257568,Anticardiolipina - IgA - pesquisa e/ou dosagem
40306143,40306143,TUSS,Anticardiolipin - IgG - detection and/or quantification,2009-02-13,,,46273856,SNOMED,710401005,Observation,0.6165238320827484,Anticardiolipina - IgG - pesquisa e/ou dosagem
40306151,40306151,TUSS,Anticardiolipin - IgM - detection and/or measurement,2009-02-13,,,4013670,SNOMED,165867008,Measurement,0.6341666579246521,Anticardiolipina - IgM - pesquisa e/ou dosagem
40306160,40306160,TUSS,Anticentromere - detection and/or assay,2009-02-13,,,4098201,SNOMED,252387008,Measurement,0.35836899280548096,Anticentrômero - pesquisa e/ou dosagem
40306178,40306178,TUSS,Anti-DNAse B antibody - detection and/or quantification,2009-02-13,,,4192679,SNOMED,394723001,Measurement,0.5331354141235352,Anticorpo anti-DNAse B - pesquisa e/ou dosagem
40306186,40306186,TUSS,Anti-growth hormone antibody - detection and/or measurement,2009-02-13,,,4242413,SNOMED,58582008,Measurement,0.6372107863426208,Anticorpo anti-hormônio do crescimento - pesquisa e/ou dosagem
40306194,40306194,TUSS,Hepatitis E virus antibody (total) - detection and/or quantification,2009-02-13,,,40759633,LOINC,56513-5,Measurement,0.5258899927139282,Anticorpo antivírus da hepatite E (total) - pesquisa e/ou dosagem
40306208,40306208,TUSS,Anti-islet of Langerhans antibodies - detection and/or measurement,2009-02-13,,,4273883,SNOMED,64135003,Measurement,0.6871441006660461,Anticorpos anti-ilhota de langherans - pesquisa e/ou dosagem
40306216,40306216,TUSS,"Anti-influenza A antibodies, IgG - qualitative and/or quantitative determination",2009-02-13,,,3052509,LOINC,47313-2,Measurement,0.577248215675354,"Anticorpos anti-influenza A,  IgG - pesquisa e/ou dosagem"
40306224,40306224,TUSS,"Anti-influenza A antibodies, IgM - detection and/or quantification",2009-02-13,,,3050350,LOINC,47312-4,Measurement,0.5887134075164795,"Anticorpos anti-influenza A,  IgM - pesquisa e/ou dosagem"
40306232,40306232,TUSS,"Anti-influenza B antibodies, IgG - detection and/or quantification",2009-02-13,,,3051600,LOINC,47314-0,Measurement,0.6185300946235657,"Anticorpos anti-influenza B, IgG - pesquisa e/ou dosagem"
40306240,40306240,TUSS,Anti-influenza B IgM antibodies - detection and/or quantification,2009-02-13,,,36204260,LOINC,86570-9,Measurement,0.6055678725242615,"Anticorpos anti-influenza B, IgM - pesquisa e/ou dosagem"
40306259,40306259,TUSS,"Anti-endomysial antibodies - IgG, IgM, IgA (each) - detection and/or quantification",2009-02-13,,,40484142,SNOMED,443949009,Measurement,0.41790640354156494,"Anticorpos antiendomisio - IgG, IgM, IgA (cada) - pesquisa e/ou dosagem"
40306267,40306267,TUSS,"Natural antibodies - isoagglutinins, research",2009-02-13,,,4246402,SNOMED,59905008,Observation,0.38375037908554077,"Anticorpos naturais - isoaglutininas, pesquisas"
40306275,40306275,TUSS,"Natural antibodies - isoagglutinins, titration",2009-02-13,,,4270184,SNOMED,63678000,Measurement,0.5108475685119629,"Anticorpos naturais - isoaglutininas, titulagem"
40306283,40306283,TUSS,Adrenal cortex antibody - detection and/or assay,2009-02-13,,,4004068,SNOMED,121143005,Observation,0.5959675312042236,Anticortex supra-renal - pesquisa e/ou dosagem
40306291,40306291,TUSS,Antiscleroderma (SCL 70) - detection and/or assay,2009-02-13,,,3000049,LOINC,5348-8,Measurement,0.5389352440834045,Antiescleroderma (SCL 70) - pesquisa e/ou dosagem
40306305,40306305,TUSS,Antigliadin (gluten) - IgA - detection and/or quantification,2009-02-13,,,3048403,LOINC,47393-4,Measurement,0.4890420436859131,Antigliadina (glúten) - IgA - pesquisa e/ou dosagem
40306313,40306313,TUSS,Antigliadin (gluten) - IgG - detection and/or quantification,2009-02-13,,,3050371,LOINC,47394-2,Measurement,0.5161703824996948,Antigliadina (glúten) - IgG - pesquisa e/ou dosagem
40306321,40306321,TUSS,Antigliadin (gluten) - IgM - detection and/or quantification,2009-02-13,,,40766151,LOINC,63420-4,Measurement,0.505062073469162,Antigliadina (glúten) - IgM - pesquisa e/ou dosagem
40306330,40306330,TUSS,Anti-basement membrane - testing and/or measurement,2009-02-13,,,4183300,SNOMED,43388004,Measurement,0.4626511335372925,Antimembrana basal - pesquisa e/ou dosagem
