source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score
0604020015,0.0,SUS,deferasirox 125 MG Oral Tablet,1970-01-01,2099-12-31,,1594120,RxNorm,1869533,Drug,0.9017592072486877
0604130120,0.0,SUS,rivastigmine 9 MG Transdermal System,1970-01-01,2099-12-31,,19127021,RxNorm,725023,Drug,0.8762248530983925
0604170017,0.0,SUS,aluminum hydroxide 230 MG,1970-01-01,2099-12-31,,19108754,RxNorm,437480,Drug,1.0
0604100019,0.0,SUS,2.5 ML desmopressin 0.1 MG/ML Nasal Solution,1970-01-01,2099-12-31,,19135608,RxNorm,849520,Drug,0.753776878118515
0604680040,0.0,SUS,rituximab 500 MG Injectable Solution,1970-01-01,2099-12-31,,46275082,RxNorm,1657867,Drug,0.8637906610965729
0604580029,0.0,SUS,Pancreatin 25000 UNT Oral Capsule,1970-01-01,2099-12-31,,40069734,RxNorm,373216,Drug,0.7355048954486847
0604340060,0.0,SUS,tacrolimus 1 MG Oral Capsule,1970-01-01,2099-12-31,,950641,RxNorm,198377,Drug,1.0
0604020023,0.0,SUS,deferasirox 250 MG Oral Tablet,1970-01-01,2099-12-31,,1594124,RxNorm,1869540,Drug,0.9077301397919655
0604690010,0.0,SUS,4 ML tocilizumab 20 MG/ML Injection,1970-01-01,2099-12-31,,46275116,RxNorm,1657974,Drug,1.0
0604100035,0.0,SUS,desmopressin 0.2 MG Oral Tablet by DE,1970-01-01,2099-12-31,,19133766,RxNorm,833008,Drug,0.8147470206022263
0604590016,0.0,SUS,isotretinoin 10 MG Oral Capsule,1970-01-01,2099-12-31,,984235,RxNorm,197843,Drug,0.914610855281353
0604020031,0.0,SUS,deferasirox 500 MG Oral Tablet,1970-01-01,2099-12-31,,1594126,RxNorm,1869544,Drug,0.9032632559537888
0604110014,0.0,SUS,Goserelin 3.6 MG Prefilled Syringe,1970-01-01,2099-12-31,,1366336,RxNorm,358339,Drug,0.6953149139881134
0604330030,0.0,SUS,Selexipag 200 mcg (by tablet),1970-01-01,2099-12-31,,35604949,RxNorm,1729051,Drug,0.8177887052297592
0604330111,0.0,SUS,Selexipag 200 mcg (dose titration) (by tablet),1970-01-01,2099-12-31,,35604949,RxNorm,1729051,Drug,0.7114128470420837
0604830033,0.0,SUS,Hydrated Valsartan Valsartan 200 mg (per tablet),1970-01-01,2099-12-31,,19096678,RxNorm,349201,Drug,0.514599084854126
0604330049,0.0,SUS,Selexipag 400 mcg (by tablet),1970-01-01,2099-12-31,,35604953,RxNorm,1729055,Drug,0.8095501512289047
0604330065,0.0,SUS,Selexipague 800 mcg (by tablet),1970-01-01,2099-12-31,,35604961,RxNorm,1729063,Drug,0.6323872804641724
0604500130,0.0,SUS,Levectate 500 mg (by tablet),1970-01-01,2099-12-31,,711589,RxNorm,311289,Drug,0.26718032360076904
0604330073,0.0,SUS,Selexipague 1000 mcg (by tablet),1970-01-01,2099-12-31,,35604851,RxNorm,1729007,Drug,0.6332402527332306
0802010326,0.0,SUS,DAILY OF SUPPORTING LEARING PEDIATIC PULMILATORY,1970-01-01,2099-12-31,,40771343,LOINC,68782-2,Note,0.06418216228485107
0604250037,0.0,SUS,Eltrombopagu Olamine 25 mg (by tablet),1970-01-01,2099-12-31,,19012348,RxNorm,825421,Drug,0.6660869717597961
0604160062,0.0,SUS,0.05 mg/ml zoledronic acid (100 ml vial),1970-01-01,2099-12-31,,19126450,RxNorm,705824,Drug,0.6486868262290955
0604330057,0.0,SUS,Selexipag 600 mcg (by tablet),1970-01-01,2099-12-31,,35604957,RxNorm,1729059,Drug,0.8185993731021881
0604330120,0.0,SUS,Selexipag 800 mcg (dose title) (per tabled),1970-01-01,2099-12-31,,35604961,RxNorm,1729063,Drug,0.7194877862930298
0604330090,0.0,SUS,Selexipag 1400 mcg (by tablet),1970-01-01,2099-12-31,,35604941,RxNorm,1729031,Drug,0.7263548970222473
0604330103,0.0,SUS,Selexipag 1600 mcg (by tablet),1970-01-01,2099-12-31,,35604945,RxNorm,1729045,Drug,0.7247180342674255
0604690045,0.0,SUS,Risanquizumab 75 mg/0.83ml -Injectable Solution,1970-01-01,2099-12-31,,1511440,RxNorm,2166136,Drug,0.5260913074016571
0604330081,0.0,SUS,Selexipague 1200 mcg (by tablet),1970-01-01,2099-12-31,,35604937,RxNorm,1729027,Drug,0.6466459035873413
0604500149,0.0,SUS,Levetiracetam 1000 mg (by tablet),1970-01-01,2099-12-31,,19101553,RxNorm,387003,Drug,0.7228511571884155
0604780044,0.0,SUS,Rapid action analog insulin 100 IU/ml (disposal application system),1970-01-01,2099-12-31,,46233971,RxNorm,1652641,Drug,0.3354308009147644
TMX X3,0.0,SUS,Tamoxifen,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.9999984645422728
CAPECITABINA,0.0,SUS,Capecitabine,1970-01-01,2099-12-31,,1337620,RxNorm,194000,Drug,0.999998271105369
BICAL,0.0,SUS,Bicalutamide,1970-01-01,2099-12-31,,1344381,RxNorm,83008,Drug,1.0
011 -Anastrozo,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,0.9999984989285622
ONCOBCG,0.0,SUS,OncoBCG,1970-01-01,2099-12-31,,706266,LOINC,LP172901-3,Meas Value,0.12568527460098267
5FU+LCV,0.0,SUS,Fluorouracil + Leucovorin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.5640906393527985
5FU+LCV,0.0,SUS,Fluorouracil + Leucovorin,1970-01-01,2099-12-31,,,,,,1.0
CISPLA,0.0,SUS,Cisplatin,1970-01-01,2099-12-31,,1397599,RxNorm,2555,Drug,0.9999983932509622
zoladex,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.45227569341659546
ACETATO DE GOSS,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.45616012811660767
AC -TAXOL,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.42413949966430664
AC -TAXOL,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.42413949966430664
AC -TAXOL,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.42413949966430664
ACT,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.3706815838813782
ACT,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.42413949966430664
ACT,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.42413949966430664
CMF,0.0,SUS,Ciclofosfamida + Metotrexato + Fluoruracila,1970-01-01,2099-12-31,,1310317,RxNorm,3002,Drug,0.4299769401550293
CMF,0.0,SUS,Ciclofosfamida + Metotrexato + Fluoruracila,1970-01-01,2099-12-31,,1310317,RxNorm,3002,Drug,0.4299769401550293
CMF,0.0,SUS,Ciclofosfamida + Metotrexato + Fluoruracila,1970-01-01,2099-12-31,,1310317,RxNorm,3002,Drug,0.4298529624938965
xelox,0.0,SUS,Oxaliplatina,1970-01-01,2099-12-31,,1318011,RxNorm,32592,Drug,0.6596784591674805
TRASTUZUMAB,0.0,SUS,Trastuzumabe,1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.779920369386673
Anastrozol1mg,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,0.9999984429414326
ELIGAD,0.0,SUS,Leuprooriline,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.4561086893081665
ANASTROZOL - 11,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,0.9999984429414326
Gosserrelina108,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.4524199366569519
TAMOXIFENO(037),0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,,,,,1.0
Bicalutamida,0.0,SUS,Bicalutamide,1970-01-01,2099-12-31,,1344381,RxNorm,83008,Drug,1.0
ANASTROZOL,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,1.0
GENCITABINA,0.0,SUS,Gencitabine,1970-01-01,2099-12-31,,1314924,RxNorm,12574,Drug,0.5032051801681519
TCH,0.0,SUS,Trastuzumabe (esquema docetaxel + carboplatina + trastuzumabe),1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.46330612897872925
TCH,0.0,SUS,Trastuzumabe (esquema docetaxel + carboplatina + trastuzumabe),1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.46330612897872925
TCH,0.0,SUS,Trastuzumabe (esquema docetaxel + carboplatina + trastuzumabe),1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.46330612897872925
INI4,0.0,SUS,Mesilato de imatinibe? (fuzzy),1970-01-01,2099-12-31,,1304107,RxNorm,282388,Drug,0.641903817653656
RCHOP,0.0,SUS,Rituximab + Vincristine + Doxorrubicina + Ciclofosfamida + Prednisona,1970-01-01,2099-12-31,,1314273,RxNorm,121191,Drug,0.2055755853652954
RCHOP,0.0,SUS,Rituximab + Vincristine + Doxorrubicina + Ciclofosfamida + Prednisona,1970-01-01,2099-12-31,,1314273,RxNorm,121191,Drug,0.2055755853652954
RCHOP,0.0,SUS,Rituximab + Vincristine + Doxorrubicina + Ciclofosfamida + Prednisona,1970-01-01,2099-12-31,,1314273,RxNorm,121191,Drug,0.2055755853652954
RCHOP,0.0,SUS,Rituximab + Vincristine + Doxorrubicina + Ciclofosfamida + Prednisona,1970-01-01,2099-12-31,,1314273,RxNorm,121191,Drug,0.2055755853652954
RCHOP,0.0,SUS,Rituximab + Vincristine + Doxorrubicina + Ciclofosfamida + Prednisona,1970-01-01,2099-12-31,,1314273,RxNorm,121191,Drug,0.229561448097229
NAVELBINE,0.0,SUS,Tamoxifen,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.9999984645422728
PACLITAXEL SEMA,0.0,SUS,Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.9999983773855092
TAMOXTAMOXIFENO,0.0,SUS,Tamoxifen citrate,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.999998679375949
HYDREA (HIDROXI,0.0,SUS,Hydroxyurea,1970-01-01,2099-12-31,,1377141,RxNorm,5552,Drug,0.9999982736945867
TC,0.0,SUS,Paclitaxel + cyclophosphamide,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.4982489347457886
TC,0.0,SUS,Paclitaxel + cyclophosphamide,1970-01-01,2099-12-31,,,,,,1.0
LEU,0.0,SUS,Leuprooriline acetate (fuzzy),1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.3921785354614258
EP,0.0,SUS,Etoposide + Cisplatin (fuzzy),1970-01-01,2099-12-31,,1350504,RxNorm,4179,Drug,0.41940581798553467
EP,0.0,SUS,Etoposide + Cisplatin (fuzzy),1970-01-01,2099-12-31,,1350504,RxNorm,4179,Drug,0.41940581798553467
FASLODEX,0.0,SUS,Fulvestranto,1970-01-01,2099-12-31,,4175348,SNOMED,424957009,Observation,0.06745284795761108
ANAGRELIDA,0.0,SUS,Anagrelida Hydrochloride,1970-01-01,2099-12-31,,1381253,RxNorm,596724,Drug,0.7438643574714661
ANAGRELIDE,0.0,SUS,Anagrelida Hydrochloride,1970-01-01,2099-12-31,,1381253,RxNorm,596724,Drug,0.7438643574714661
Glivec400mg,0.0,SUS,Mesilato de imatinibe,1970-01-01,2099-12-31,,1304107,RxNorm,282388,Drug,0.8482593595981598
ICE,0.0,SUS,Ifosfamida + Carboplatina + Etoposide (fuzzy),1970-01-01,2099-12-31,,19078187,RxNorm,5657,Drug,0.1963607668876648
ICE,0.0,SUS,Ifosfamida + Carboplatina + Etoposide (fuzzy),1970-01-01,2099-12-31,,19078187,RxNorm,5657,Drug,0.1963607668876648
ICE,0.0,SUS,Ifosfamida + Carboplatina + Etoposide (fuzzy),1970-01-01,2099-12-31,,19078187,RxNorm,5657,Drug,0.19611835479736328
TRIPTORRELINA,0.0,SUS,Triptorrelina,1970-01-01,2099-12-31,,1343039,RxNorm,38782,Drug,0.6767822504043579
VO VIA ORAL - H,0.0,SUS,Hydroxyurea,1970-01-01,2099-12-31,,1377141,RxNorm,5552,Drug,0.9999984915775713
IV INTRAVENOSO,0.0,SUS,Unknow,1970-01-01,2099-12-31,,4001594,SNOMED,10003008,Meas Value,-0.05140960216522217
CLORAMBUCIL,0.0,SUS,Chlorambucila,1970-01-01,2099-12-31,,1390051,RxNorm,2346,Drug,0.48864924907684326
TAXOTERE,0.0,SUS,Docetaxel,1970-01-01,2099-12-31,,1315942,RxNorm,72962,Drug,0.9999978838877723
docetaxel,0.0,SUS,Docetaxel,1970-01-01,2099-12-31,,1315942,RxNorm,72962,Drug,0.9999978838877723
EXEMEEXEMESTANO,0.0,SUS,Exemestano,1970-01-01,2099-12-31,,1398399,RxNorm,258494,Drug,0.7664324641227722
LEUPRORRELINA 7,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075980722904205
AC-TH,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel + Trastuzumab,1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.3519516587257385
AC-TH,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel + Trastuzumab,1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.40594685077667236
AC-TH,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel + Trastuzumab,1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.3519516587257385
AC-TH,0.0,SUS,Adriamycin + Cyclophosphamide + Paclitaxel + Trastuzumab,1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.40594685077667236
ELIGARD 45,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075980722904205
CARBOPLATINA/PA,0.0,SUS,Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,1.0
FLUTAMIDA,0.0,SUS,Flutamide,1970-01-01,2099-12-31,,1356461,RxNorm,4508,Drug,0.9999983277743922
CDDP5FU,0.0,SUS,Cisplatin + Fluoruracil,1970-01-01,2099-12-31,,1397599,RxNorm,2555,Drug,0.3764263987541199
CDDP5FU,0.0,SUS,Cisplatin + Fluoruracil,1970-01-01,2099-12-31,,1397599,RxNorm,2555,Drug,0.5120395123958588
TEMOZOLAMIDA,0.0,SUS,Temozolamida,1970-01-01,2099-12-31,,1341149,RxNorm,37776,Drug,0.5764663219451904
ELIGASEMESTRAL,0.0,SUS,Leuprorelin,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.9999986439801205
ZOMETA,0.0,SUS,Ácido zoledrônico monoidratado,1970-01-01,2099-12-31,,1524674,RxNorm,77655,Drug,0.39387595653533936
ZOLA,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.45627689361572266
TMX1,0.0,SUS,Tamoxifen,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,1.0
CIT DE TAMOXIFE,0.0,SUS,Tamoxifen citrate,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.999998679375949
LORELIN,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075980722904205
HIDREA,0.0,SUS,Hydroxyurea,1970-01-01,2099-12-31,,1377141,RxNorm,5552,Drug,0.9999984915775713
CARBOINA + TAXO,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5042418837547302
CARBOINA + TAXO,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5042418837547302
IMATI,0.0,SUS,Mesilato de imatinibe,1970-01-01,2099-12-31,,1304107,RxNorm,282388,Drug,0.8482593595981598
eligard,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075980722904205
5FU/LV,0.0,SUS,5-FU + Folinato,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.33935874700546265
5FU/LV,0.0,SUS,5-FU + Folinato,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.33935874700546265
DOCETL,0.0,SUS,Docetaxel,1970-01-01,2099-12-31,,1315942,RxNorm,72962,Drug,0.999997735955958
IRINOTECANO,0.0,SUS,Irinotecan Hydrochloride,1970-01-01,2099-12-31,,1367268,RxNorm,51499,Drug,0.9698706492781639
Carboplatina+Pa,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,,,,,1.0
Carboplatina+Pa,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5042418837547302
TMX5,0.0,SUS,Tamoxifen,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,1.0
CISPLATINA,0.0,SUS,Cisplatin + Fluoruracil,1970-01-01,2099-12-31,,1397599,RxNorm,2555,Drug,0.5120395123958588
CISPLATINA,0.0,SUS,Cisplatin + Fluoruracil,1970-01-01,2099-12-31,,1397599,RxNorm,2555,Drug,0.5120395123958588
TAMOXIFENO (TMX,0.0,SUS,Tamoxifen citrate,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.999998679375949
carbotaxol,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,,,,,1.0
carbotaxol,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5630567073822021
BORTEZOMIBE,0.0,SUS,Bortezomibe,1970-01-01,2099-12-31,,1336825,RxNorm,358258,Drug,0.821603536605835
TAMOXO,0.0,SUS,Tamoxifen citrate,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,1.0
ZOLADEX 10,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.4562545418739319
mFLOX,0.0,SUS,Fluorouracil + Leucovorin + Oxaliplatin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.4067460894584656
mFLOX,0.0,SUS,Fluorouracil + Leucovorin + Oxaliplatin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.40667879581451416
mFLOX,0.0,SUS,Fluorouracil + Leucovorin + Oxaliplatin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.40667879581451416
ANA,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,0.9999982667889071
TAXOL,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5630567073822021
TAXOL,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,,,,,1.0
ANALOGO LHRH,0.0,SUS,Leuprooriline acetate ou Gosserrelina (mapeado a Leuprooriline),1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.27807486057281494
CARBO/PACLITAXE,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5630567073822021
CARBO/PACLITAXE,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5042418837547302
letrozol,0.0,SUS,Letterozole,1970-01-01,2099-12-31,,1315946,RxNorm,72965,Drug,0.31898486614227295
TRASTUZUMABE,0.0,SUS,Trastuzumabe,1970-01-01,2099-12-31,,1387104,RxNorm,224905,Drug,0.7797971665859222
SORAFENIBE,0.0,SUS,Tosilato de sorafenibe,1970-01-01,2099-12-31,,1363387,RxNorm,495881,Drug,0.7502827346324921
ELIGA,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075908005237579
LANREOTIDA,0.0,SUS,Lanreotida,1970-01-01,2099-12-31,,1503501,RxNorm,68092,Drug,0.6877754926681519
DOCETAXEL+ZOMET,0.0,SUS,Docetaxel + Ácido zoledrônico,1970-01-01,2099-12-31,,1315942,RxNorm,72962,Drug,0.3750378489494324
DOCETAXEL+ZOMET,0.0,SUS,Docetaxel + Ácido zoledrônico,1970-01-01,2099-12-31,,1315942,RxNorm,72962,Drug,0.44270986318588257
TAMOXEFENO,0.0,SUS,Tamoxifen citrate,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.999998679375949
ACIDOFOLINICO,0.0,SUS,Folinato de cálcio,1970-01-01,2099-12-31,,1388796,RxNorm,6313,Drug,0.5918457508087158
ABIRATERONA,0.0,SUS,Acetato de abiraterona,1970-01-01,2099-12-31,,40239056,RxNorm,1100072,Drug,0.8394473344087601
HU,0.0,SUS,Hydroxyurea,1970-01-01,2099-12-31,,1377141,RxNorm,5552,Drug,0.9999984915775713
ALHRH,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075980722904205
EPO,0.0,SUS,Eritropoetina,1970-01-01,2099-12-31,,4185265,SNOMED,43979001,Measurement,0.3240518569946289
ARIMIDEX,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,0.9999982667889071
LEUPRORRELINA 3,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075908005237579
Gosserrelina,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.45627689361572266
GENZAR,0.0,SUS,Gencitabine,1970-01-01,2099-12-31,,1314924,RxNorm,12574,Drug,0.5032582879066467
AC: ADM+CTX,0.0,SUS,Doxorrubicina + Ciclofosfamida (fuzzy),1970-01-01,2099-12-31,,1338512,RxNorm,3639,Drug,0.2622567415237427
AC: ADM+CTX,0.0,SUS,Doxorrubicina + Ciclofosfamida (fuzzy),1970-01-01,2099-12-31,,1338512,RxNorm,3639,Drug,0.2622567415237427
LEUPRORRELINA (,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5078104138374329
HYDREIA,0.0,SUS,Hydroxyurea,1970-01-01,2099-12-31,,1377141,RxNorm,5552,Drug,0.9999982736945867
ABVD,0.0,SUS,Adriamicin + Bleomicine + Vimblastine + Dacarbazine,1970-01-01,2099-12-31,,1311409,RxNorm,3098,Drug,0.3261009454727173
ABVD,0.0,SUS,Adriamicin + Bleomicine + Vimblastine + Dacarbazine,1970-01-01,2099-12-31,,1311409,RxNorm,3098,Drug,0.3265421986579895
ABVD,0.0,SUS,Adriamicin + Bleomicine + Vimblastine + Dacarbazine,1970-01-01,2099-12-31,,1311409,RxNorm,3098,Drug,0.3265421986579895
ABVD,0.0,SUS,Adriamicin + Bleomicine + Vimblastine + Dacarbazine,1970-01-01,2099-12-31,,1311409,RxNorm,3098,Drug,0.3265421986579895
HIDROHIDROXIURE,0.0,SUS,Hydroxyurea,1970-01-01,2099-12-31,,1377141,RxNorm,5552,Drug,0.9999984915775713
FULVESTRANTO,0.0,SUS,Fulvestranto,1970-01-01,2099-12-31,,4185764,SNOMED,414327009,Observation,0.1376032829284668
CARBO,0.0,SUS,Carboplatin,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.9999981641343538
ACIDOZOLED,0.0,SUS,Ácido zoledrônico monoidratado,1970-01-01,2099-12-31,,1524674,RxNorm,77655,Drug,0.39410901069641113
DDP,0.0,SUS,Cisplatin,1970-01-01,2099-12-31,,1397599,RxNorm,2555,Drug,0.9999983614056873
folfox,0.0,SUS,Fluorouracil + Leucovorin + Oxaliplatin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.40667879581451416
folfox,0.0,SUS,Fluorouracil + Leucovorin + Oxaliplatin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.40667879581451416
folfox,0.0,SUS,Fluorouracil + Leucovorin + Oxaliplatin,1970-01-01,2099-12-31,,955632,RxNorm,4492,Drug,0.40667879581451416
VCD,0.0,SUS,Bortezomibe + Ciclofosfamida + Dexametasona (fuzzy),1970-01-01,2099-12-31,,1336825,RxNorm,358258,Drug,0.301821231842041
VCD,0.0,SUS,Bortezomibe + Ciclofosfamida + Dexametasona (fuzzy),1970-01-01,2099-12-31,,1336825,RxNorm,358258,Drug,0.301821231842041
VCD,0.0,SUS,Bortezomibe + Ciclofosfamida + Dexametasona (fuzzy),1970-01-01,2099-12-31,,1336825,RxNorm,358258,Drug,0.301821231842041
Capecitabina,0.0,SUS,Capecitabine,1970-01-01,2099-12-31,,1337620,RxNorm,194000,Drug,0.999998270051492
ANZ,0.0,SUS,Anastrozole (fuzzy),1970-01-01,2099-12-31,,1348265,RxNorm,84857,Drug,0.5928536653518677
TH,0.0,SUS,Paclitaxel + Trastuzumabe? (fuzzy) – adotamos Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.3576955199241638
TH,0.0,SUS,Paclitaxel + Trastuzumabe? (fuzzy) – adotamos Paclitaxel,1970-01-01,2099-12-31,,1378382,RxNorm,56946,Drug,0.3575283885002136
LEUPRI,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075908005237579
TAXOL+CARBO,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,,,,,1.0
TAXOL+CARBO,0.0,SUS,Carboplatin + Paclitaxel,1970-01-01,2099-12-31,,1344905,RxNorm,40048,Drug,0.5042418837547302
CAPECITABINA,0.0,SUS,Capecitabine,1970-01-01,2099-12-31,,1337620,RxNorm,194000,Drug,0.9999982105283607
TMXF,0.0,SUS,Tamoxifen citrate,1970-01-01,2099-12-31,,1436678,RxNorm,10324,Drug,0.9999984477287853
PAMIDRONATO,0.0,SUS,Pamidronato dissódico,1970-01-01,2099-12-31,,1511646,RxNorm,11473,Drug,0.889747217297554
ZOLADEX LA,0.0,SUS,Gosserrelin acetate,1970-01-01,2099-12-31,,1366310,RxNorm,50610,Drug,0.4522560238838196
INTERFERON,0.0,SUS,Alfainterferona 2a (fuzzy),1970-01-01,2099-12-31,,1379969,RxNorm,5879,Drug,0.3472766876220703
VINORELBINA,0.0,SUS,Vinorelbina,1970-01-01,2099-12-31,,1343346,RxNorm,39541,Drug,0.583964616060257
CDDP+GEMZAR,0.0,SUS,Cisplatin + Gencitabine,1970-01-01,2099-12-31,,1314924,RxNorm,12574,Drug,0.3565077781677246
CDDP+GEMZAR,0.0,SUS,Cisplatin + Gencitabine,1970-01-01,2099-12-31,,1314924,RxNorm,12574,Drug,0.3565077781677246
DIETIL,0.0,SUS,Dietilestilbenol,1970-01-01,2099-12-31,,1525866,RxNorm,3390,Drug,0.2802923917770386
Leuprorrelina,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075980722904205
ACETATO DE LEUP,0.0,SUS,Leuprooriline acetate,1970-01-01,2099-12-31,,1351541,RxNorm,42375,Drug,0.5075164437294006
AC ZOLEDRONICO,0.0,SUS,Ácido zoledrônico monoidratado,1970-01-01,2099-12-31,,1524674,RxNorm,77655,Drug,0.4427104592323303
